bias,x,y,class
1,54.915653521838124,245.9639444563789,1
1,-179.3835715009931,-244.35350699244114,-1
1,-11.264914492991608,225.61121803289143,1
1,-172.62421216959274,-211.05765964888312,-1
1,-22.53524339273966,65.27288384487258,1
1,-69.55442062443785,81.45344904333564,1
1,69.26772215897705,-220.84861230161158,-1
1,185.1276005914824,-31.09942856143931,-1
1,244.53551844631914,67.11089403437916,-1
1,227.64940044041595,-201.4921477341064,-1
1,130.54989952170808,-116.05441459944572,-1
1,173.3726469940761,-99.82991522753659,-1
1,7.997950518912717,-24.380853406924757,-1
1,240.6378847678992,-156.49271471423197,-1
1,191.85306404476273,-55.47617676342688,-1
1,-30.924304802853413,25.912265887690182,1
1,-57.67653160348851,-97.34097584646463,-1
1,-18.073160433292998,-53.57880868692567,-1
1,45.34214698519213,-185.16967532919892,-1
1,12.001520949859412,212.7577849598689,1
1,14.606765788580333,-95.01131130399153,-1
1,161.3506240031786,65.72263260987319,-1
1,56.07238374431279,-35.59370654492645,-1
1,52.90696894170554,-148.26636094726447,-1
1,116.42707259568124,-90.13678768263,-1
1,-0.12814364919793775,-29.497101072810068,-1
1,93.7923331202058,201.5264956568006,1
1,-81.99561684205241,2.2217660485069928,1
1,-126.41967024649952,15.609804751739205,1
1,-146.79119821267352,-107.33416332590784,-1
1,109.77501936878991,172.83151968511828,1
1,-245.3112785943517,-168.263746430444,-1
1,-145.633411316344,-160.91182993979885,-1
1,-81.57713259061654,-227.6092104251205,-1
1,229.92948107390532,-21.22187839571538,-1
1,227.68348224172723,-147.33752121009508,-1
1,-37.62516705112694,-247.9104775469902,-1
1,-111.27438302807658,-245.31581563997534,-1
1,-216.95951259149365,-9.302469193582453,1
1,246.00177373947957,193.64392614155798,1
1,-56.47048391245369,139.54113589409047,1
1,-210.64888107795133,-166.84443702397152,-1
1,-138.74632577529934,2.9801788242243674,1
1,-98.84689583769389,196.71207860612856,1
1,-165.14833204809392,-33.43271957649756,1
1,-40.478747146022386,208.14243386365433,1
1,-8.086550733637722,61.70480210824803,1
1,178.86256335343728,-205.74308589145662,-1
1,119.34813938210561,1.3606397574054654,-1
1,-205.90183972542513,85.82065173537711,1
1,-186.3912579673177,190.84597609156134,1
1,96.46033033385032,-115.74980420559118,-1
1,230.62426990311144,-36.91546359330806,-1
1,187.34259147109543,-50.41671290194694,-1
1,230.53754154119304,-175.38882233951026,-1
1,77.745686447558,-33.81715017266447,-1
1,-227.35058912631683,62.984794872253474,1
1,210.9083773529241,178.29551439297973,1
1,-172.4472132696116,121.61398274599014,1
1,-13.975150847099428,211.1322400167898,1
1,142.07768037989024,-85.98577981649018,-1
1,-55.8138724618253,233.07431457576126,1
1,-18.727937582775127,-238.43773545443702,-1
1,248.54167482136415,173.4276435142982,1
1,-118.81433334700549,154.40338949343987,1
1,105.7295468160305,-242.06705835036507,-1
1,-33.8776966426816,-131.13628731822186,-1
1,16.143913039169206,-60.169430522548026,-1
1,33.63660723988369,195.16184017740102,1
1,-114.44922941360213,175.26582279080503,1
1,-236.6354391018201,-36.7460856370852,1
1,7.6003604353953165,-75.13714505421436,-1
1,16.72252200169038,15.574354451319152,-1
1,-59.25130995881244,-69.97539493662603,-1
1,-70.10578437050353,47.30817259331047,1
1,35.15401419099538,99.94007354565673,1
1,15.161120146533278,189.23036630120782,1
1,-216.3515254306516,85.23263622236266,1
1,213.07596680143638,132.56855086883832,1
1,246.94670574563213,-179.98908176480398,-1
1,126.14751893975432,-132.09512002045471,-1
1,-44.59752023211911,-191.58737416579828,-1
1,113.6887872768516,38.98905656133587,-1
1,50.72457496565511,95.91341534839529,1
1,-57.72679479240139,-31.521556972465106,-1
1,-19.832018738439473,-100.17687650492647,-1
1,-185.65782484643645,-193.68912778525922,-1
1,33.1757009790914,114.71375410806758,1
1,7.030860510725802,-223.74740185306308,-1
1,54.08807024908401,186.3057483986825,1
1,-163.09160678427332,-229.42572009382573,-1
1,-62.108032316267156,183.93306983475537,1
1,199.8476375658327,66.02788334693753,-1
1,-100.99402323358436,-94.69538775471659,-1
1,40.75827184681418,210.43650633545366,1
1,55.427874711993695,127.59132703372978,1
1,87.14003258576133,245.18061029756007,1
1,193.56890327562553,146.12125643097346,1
1,108.515756371789,60.4961764292604,-1
1,-28.67504202040371,-247.0555740941507,-1
1,13.456164760987633,-94.70775548596262,-1
1,81.55246316185656,69.87510700159635,1
1,-118.11616291416922,141.28591385329298,1
1,97.42929016336694,-46.992581047257886,-1
1,-49.59550758133025,-60.93489956172749,-1
1,235.39574487642113,179.93465605991656,1
1,236.4666370034696,-108.78962947141048,-1
1,12.403031462982824,178.73387441344704,1
1,96.65094964132663,-153.96419973619263,-1
1,129.33067324755785,-56.97463333138347,-1
1,-221.06038166858315,107.93038776027993,1
1,-169.84726026080375,32.498101630335725,1
1,144.23631605146005,105.06121255546509,1
1,78.93548895761103,76.58458470452695,1
1,-160.10652686354126,156.9343946958311,1
1,25.955450254503035,162.13139710757054,1
1,193.8504728761444,-169.56462293006098,-1
1,47.04126136110608,76.15926518989488,1
1,-55.12003087909102,-38.759932798203124,-1
1,-2.7581620423920867,26.69225946866152,1
1,143.13845045836467,49.720123271062675,-1
1,146.3482543365605,181.56574938226873,1
1,13.94099405308799,-67.82737526779687,-1
1,171.3693030863895,193.6199605580448,1
1,-89.4248568603135,-122.76536955054812,-1
1,57.36001015357084,2.4899495786968657,-1
1,86.62972008528732,111.71146705735697,1
1,184.0908600793676,17.458266898475927,-1
1,164.76577253706125,246.97339242067557,1
1,-51.56655304936848,241.68151068991432,1
1,53.77147271028531,-3.5505436800348207,-1
1,-168.85113777261196,-198.85988123872949,-1
1,36.00034199737803,237.6792273439733,1
1,-119.61773342116544,-148.51814761632397,-1
1,213.45243286023373,35.04242194164726,-1
1,59.39492974876447,-150.39435289689328,-1
1,-143.80568482342238,141.2824878664519,1
1,-224.59867815617062,51.70454719359225,1
1,-203.15279940430224,-116.53472207984555,-1
1,0.0777777580676684,237.4093056497161,1
1,-168.95025903220392,95.11645728563423,1
1,91.65378687475157,62.17744492234442,1
1,225.93190753980826,121.10947581649015,-1
1,177.16882025341556,117.62868446967889,1
1,26.060004454432715,-124.94943792030428,-1
1,28.693088387470254,-197.61889402056593,-1
1,41.28002339118194,-108.86745875481967,-1
1,110.60023878511328,147.74767234271036,1
1,-97.89403665915569,208.65413999417757,1
1,146.41413666969402,-70.35837081037499,-1
1,-126.51025054732091,-158.46167637241004,-1
1,1.9780972335145464,209.49791214924278,1
1,19.18494926311854,74.3043948565371,1
1,40.68182711225529,30.188047432800317,-1
1,206.84212555181568,-88.12139893018534,-1
1,130.84156874823702,74.87531277378923,-1
1,-36.949997351781406,55.50547357222075,1
1,91.70811096545992,-75.63941313273654,-1
1,119.38932846352219,208.41111961987195,1
1,187.18385934041146,228.2086415095332,1
1,-34.13298134922209,184.96518747028801,1
1,56.969006073972366,143.07310326340763,1
1,-88.76236744587212,125.72867024313985,1
1,-174.89055004759575,184.20903941875662,1
1,-158.58980237410861,-95.65970499572012,-1
1,-45.22054002051024,224.97367112792432,1
1,-211.95311528226208,-10.604003400273001,1
1,72.99636248734834,20.798393490645537,-1
1,56.82318594514021,248.27733903541974,1
1,202.83226492280977,-164.85692500995103,-1
1,115.0814219024316,12.445884895032123,-1
1,-197.075821056516,238.44676705125676,1
1,-248.9591391380412,2.7452595672343136,1
1,204.59354711444576,107.74825461352918,-1
1,107.78947525300305,-208.26239827951682,-1
1,209.03284963220915,167.25970866566223,1
1,-211.31118808977038,-243.50122710190018,-1
1,-132.8902296293531,-165.05133064888673,-1
1,170.46400640012553,-167.56016407143818,-1
1,7.579919159138456,-39.49842042762208,-1
1,-65.22295149322082,112.08308318066912,1
1,21.92253638380174,-19.014787839264017,-1
1,172.5086653082294,184.88363436564617,1
1,-110.2981407072759,227.84240343094933,1
1,193.31041599725467,40.091370170477205,-1
1,61.43158704795013,165.3691217850839,1
1,136.33359301937082,81.12733794359411,1
1,-104.6796779524627,-193.0694394880808,-1
1,42.42262186254726,-105.01705110690003,-1
1,-233.7470691733517,-202.53597360572323,-1
1,-37.53615076815336,-156.52977906472466,-1
1,-241.84727763054093,228.64588828983148,1
1,-153.07916255349988,239.59561437565867,1
1,-132.83334844627637,-160.52165435791892,-1
1,62.387508574133165,-178.74019588514022,-1
1,126.57267580025587,-53.884907158523504,-1
1,53.822265239795286,100.35519996158769,1
1,-18.471941971260605,-172.73156315181626,-1
1,-169.94009130724135,-88.92928573744717,-1
1,-230.54793657341727,20.382745122124902,1
1,-31.941713008321102,-39.82540606797758,-1
1,230.09171158407923,-124.11229951305263,-1
1,-244.71093073330368,-65.59539230125932,1
1,-2.272874765664625,-88.81956269408363,-1
1,0.8030991104508871,101.74715470130877,1
1,-130.17655567463976,163.75960436492795,1
1,165.6828945615108,122.49021719974985,1
1,86.63772393446618,179.26908629158282,1
1,39.64645328945602,92.55015539171421,1
1,-157.37041531247138,-61.21669298392257,1
1,-118.47816124347887,-29.812385423693087,1
1,-87.60441010556886,74.17447466258824,1
1,-51.30406236080299,-147.96909056570775,-1
1,8.18556397473617,156.84876248780756,1
1,86.54255569863142,-233.9015048893942,-1
1,6.520969837400003,159.56058236355608,1
1,-124.2643049767317,-88.71284740446745,-1
1,75.7951102366817,163.11261435265118,1
1,-14.114755326971817,-132.2689076694536,-1
1,239.75168611692004,62.13068926962353,-1
1,-31.564053791607932,128.581550490195,1
1,222.24647580386812,-103.94634381935575,-1
1,-231.21864943215465,164.26679883343508,1
1,-58.89896762599045,-161.10117392622058,-1
1,-129.42833090624282,103.23307659016314,1
1,109.52918392447367,183.95944108464795,1
1,-156.90537370352513,-90.84492656243242,-1
1,90.84377958084622,-33.555272721501325,-1
1,-105.04000211309611,-144.39554080995327,-1
1,89.54478176975891,-94.34381628901173,-1
1,-161.69772114656217,199.91383232051902,1
1,-183.1768826128914,-75.18470238275827,1
1,71.6122509326064,-201.75810879915767,-1
1,-35.52456325400766,-202.1291893521413,-1
1,165.69342010162592,-113.4631014722004,-1
1,-100.60924561739805,-62.394813730542666,-1
1,-221.23167917128512,-40.32507603028361,1
1,202.98898003696104,-38.56223641218699,-1
1,-229.3697926880461,-19.737253106219868,1
1,98.555115078842,-177.31480670805735,-1
1,-231.666656041488,-102.19349099769425,1
1,97.51949023153492,-128.38989443382894,-1
1,49.51268464538816,3.0172673337598894,-1
1,4.80523654537447,-203.72964701405587,-1
1,115.94834882155567,-224.7026213875154,-1
1,-101.72210016369186,-117.79868704473256,-1
1,168.81594515163857,114.89864700122718,1
1,42.840888465533794,240.04104643695814,1
1,132.93078106232485,-106.05991545255205,-1
1,11.506672388399863,-203.82234562221345,-1
1,-145.53987345940305,-233.13084732702958,-1
1,130.64712084878875,246.19687892303284,1
1,84.22406922377814,-199.83279225858902,-1
1,188.0453723098509,90.75810447421179,-1
1,-238.0575790862353,-32.881294763046355,1
1,13.867813751846882,166.7183839297573,1
1,74.00529798654088,-137.40925845979402,-1
1,29.875589647987567,-137.03980203730094,-1
1,-141.6120011886558,-121.46224238863539,-1
1,184.01521378458835,159.08903531105847,1
1,29.375337070251987,-216.91467225938436,-1
1,236.87402367568842,35.63395797213883,-1
1,38.80107649039542,-70.68567306407547,-1
1,43.857288669872844,154.8430198758,1
1,-191.83414469682603,188.6449687606725,1
1,-34.530642382792195,-92.93794151130913,-1
1,-161.5034557997983,171.77493958464038,1
1,-24.81851965393983,-148.80239119996463,-1
1,169.93831432389845,22.023603510836438,-1
1,100.88152650945693,-183.49895871966143,-1
1,35.543794199179274,-239.0716526183516,-1
1,134.54979921603262,135.12833434614242,1
1,-134.029686290081,44.08837559340549,1
1,-186.02483862737878,137.38998910683773,1
1,-208.26916210727796,-47.93471095787305,1
1,83.22028135133718,-9.916145344748003,-1
1,-20.97599272344064,-120.60665207992244,-1
1,131.95674992395135,-189.86998936914722,-1
1,82.61160157609379,-246.8021449688363,-1
1,70.35987819599205,-63.79017436911511,-1
1,-75.93554669744196,36.8371615574531,1
1,-221.41127968604246,23.9890302620762,1
1,-246.1972485017005,12.2738410053758,1
1,168.3551505025069,29.497357831470424,-1
1,130.76325293034438,35.03809904602895,-1
1,58.31996505585096,154.57448571153714,1
1,-224.2614028871483,81.99040646026589,1
1,-79.34967688044858,184.51501596600673,1
1,-168.4114055822965,-13.414531876835497,1
1,16.200783019438916,-231.7945985485302,-1
1,246.08944193886515,-16.632063927525138,-1
1,210.61510871727484,228.88997494802578,1
1,-94.81552659748994,134.49274802811158,1
1,69.39917527357414,223.62194322214526,1
1,-154.00126785001078,167.43698601484715,1
1,98.89962349672777,10.01308240668692,-1
1,46.496401996402426,184.62306026429673,1
1,-196.55136038813316,-24.717100660797513,1
1,144.8627642754842,-153.9357038452669,-1
1,-148.98197319680816,-206.80895667297426,-1
1,-62.358014558648705,-185.16783563179496,-1
1,138.8057536463562,-207.28097155389526,-1
1,-187.27072324006207,203.9614263606802,1
1,8.599358869990624,187.72199100849804,1
1,-22.055345339513025,176.2838954263504,1
1,-1.4578427544884676,-238.94407075088876,-1
1,244.24739333670624,-184.26513153071727,-1
1,-71.97445454760458,-243.91949854699374,-1
1,-85.78192760198999,-204.7334187069302,-1
1,36.77440269736957,-41.299530083112444,-1
1,-93.15226885264528,113.71010994552171,1
1,241.58604531946372,227.63138346799929,1
1,-101.59302962608552,-246.34024884141914,-1
1,-230.86989455272834,179.5709353532671,1
1,-209.23749477536262,-101.77584356628984,-1
1,-19.049697543237812,-35.416014567931484,-1
1,-46.01045442013364,129.40014358806235,1
1,92.84022950431739,127.11777230055259,1
1,-13.098280627236278,11.509453668091453,1
1,-237.44563161598637,-100.10427662326614,1
1,-170.6149569049698,103.69167435843093,1
1,225.0192861780318,-102.89237193460977,-1
1,43.67916031887415,169.32712231667267,1
1,7.5744782666878905,-172.64673593973257,-1
1,230.31819642216539,166.8708831300052,1
1,150.7620451986823,27.576037819765418,-1
1,74.47789072021396,-241.8542270675319,-1
1,247.31005947512233,-74.04533380172336,-1
1,156.83862731499113,239.9710797587664,1
1,-89.57197048876759,180.36131776290932,1
1,155.1863204903408,238.6578760711792,1
1,77.02850914654175,-14.05673587130184,-1
1,199.59761029471457,108.04776591027951,-1
1,185.48056743362355,-168.24815083026695,-1
1,26.084958098187883,-68.45246317188142,-1
1,146.21151127609562,15.082298215147262,-1
1,-53.51616462830262,-61.26113648590231,-1
1,-188.48195220404818,-127.89776099034056,-1
1,73.27946848739685,50.171243815975004,1
1,117.0571043689157,183.08085866807494,1
1,-223.79449903388033,96.94021266158074,1
1,87.39202605376983,237.81013771484487,1
1,-246.36431750718512,-23.673496888718773,1
1,68.32401697482851,227.2254144718902,1
1,88.36159603467848,115.8119657500103,1
1,87.43409306146964,-222.11864110672985,-1
1,-212.02181791512086,-248.96539134168898,-1
1,-111.23839224728744,124.72027468642023,1
1,59.69544824871025,-30.75041425536429,-1
1,-65.95255267303389,-215.27469980547914,-1
1,-77.76325688439161,-186.81224907963644,-1
1,124.45228432116198,101.78900842306092,1
1,-124.40630791905477,-18.10197336667784,1
1,-144.42848483442822,59.04971260311561,1
1,-19.884136600100362,234.75398938634555,1
1,59.244971963770865,-48.13596070887476,-1
1,-20.512189339096096,-85.6041499032616,-1
1,16.263282724952035,225.76611085045704,1
1,-225.43414146376483,167.94794102289444,1
1,-181.5219740042623,128.0964828138778,1
1,14.437764449108045,-143.50465586566304,-1
1,-194.11288181112135,42.61627375559192,1
1,-150.46176383482714,-6.559030317356218,1
1,-90.00364958168356,-230.56711601487783,-1
1,-142.02267209307462,101.81766088169564,1
1,171.1881653508321,164.26033164848496,1
1,-144.51723271718186,224.5056922505422,1
1,242.01320527978123,32.879489746483955,-1
1,61.69863715140855,112.46423424737321,1
1,-189.83760308877794,93.51254896941532,1
1,119.35278356155283,-23.903483701307806,-1
1,195.73341336150628,227.75681554374256,1
1,-146.20715843142602,-170.1003114554964,-1
1,85.62436704428063,-102.84664555959233,-1
1,-142.44016952528827,-91.73534233464409,-1
1,100.96309114968875,-140.68243395272594,-1
1,238.3011282651795,-40.528739263728454,-1
1,-65.66226667971114,-216.70827352510324,-1
1,-32.54641958601766,-129.1830044510175,-1
1,192.11401442988,-167.3752053120047,-1
1,-81.5115290779757,-248.99831377018188,-1
1,117.23736657969602,176.02175551009947,1
1,-105.77087135560558,-177.65945055547073,-1
1,-234.20055111661654,237.62452768515442,1
1,-148.30419860439565,240.06467464791058,1
1,86.65333485391602,246.38190050915387,1
1,227.2030566276801,-236.21019829274047,-1
1,76.76996466978835,235.3637461345184,1
1,-172.3466065558061,-236.70646060199658,-1
1,156.81921309925207,-210.9381778011018,-1
1,57.69122492255332,70.01991479658534,1
1,143.26424465686904,-231.6098907367159,-1
1,178.7251582202528,-233.08999284220417,-1
1,222.04223224521502,-158.58475152824025,-1
1,174.3210594358057,118.9242126429121,1
1,142.03360936671731,83.38122570480226,1
1,-127.15790363206719,-80.80553221489734,-1
1,-100.63093983106165,-115.66089190856167,-1
1,-182.45282035918214,-50.96441132228091,1
1,-5.684133187713201,20.35397238344035,1
1,-95.02468465086511,-39.99210178404218,-1
1,-125.83742810699289,-122.98463176753587,-1
1,-17.190535108137993,-234.20680382126318,-1
1,178.59679794133086,-222.56757436420466,-1
1,-242.91928554488717,58.546234287144046,1
1,33.87092938894688,-24.39644621493707,-1
1,-21.852101992915436,-92.23942635674075,-1
1,-153.33277112207207,85.98294663071567,1
1,221.05435912723095,87.22079825396548,-1
1,183.26538228792515,62.62932051656935,-1
1,168.2123914419402,140.66169367179452,1
1,53.00235297494919,-180.9847543148236,-1
1,10.261227953152456,88.05348991604143,1
1,174.55978915926994,-6.7649251466131375,-1
1,-126.18562367766955,-97.75445577425523,-1
1,170.44704474781526,-60.229642865535055,-1
1,-162.85493301977306,-163.47527328314987,-1
1,-169.86339258059363,-84.61764874699358,-1
1,231.14817221435936,-82.14664827562768,-1
1,37.383520273047395,-67.24644164947412,-1
1,-32.85805661602808,189.67032619213938,1
1,189.74907631630128,91.07610603350383,-1
1,204.39525757013809,-157.59028606730072,-1
1,8.5853221047322,-70.33478329497677,-1
1,2.575001357260362,43.17196619049804,1
1,-129.09929155647194,232.892895553066,1
1,-92.07692117005311,-25.25980831179902,1
1,241.18247777745728,-8.858697766235707,-1
1,65.30658669063729,157.2037046287761,1
1,40.91730938036619,-80.4117079650014,-1
1,234.64410878388895,-39.6220013785495,-1
1,-166.20059660240912,37.05306060142897,1
1,-192.449420127823,37.129943742059766,1
1,-97.65629974300006,29.102775026669008,1
1,78.01932155558,-134.94500670452715,-1
1,-120.86535906083344,-197.95159205625063,-1
1,42.67837761336068,-105.72282096245411,-1
1,-111.64386245292641,-240.99332425403307,-1
1,-32.25399691131216,-90.75159589632881,-1
1,160.91726215681842,-21.365276299507627,-1
1,-28.847024171329167,69.28793469657683,1
1,223.02595400538473,221.5274116565788,1
1,-42.705807011025115,-155.135856887798,-1
1,33.272456397493784,91.68978286724848,1
1,-69.22018563659014,159.62480052180996,1
1,-239.21753217892999,135.51805565588444,1
1,-0.4472078142845817,129.95977638625612,1
1,-32.94720637763115,219.13953986782798,1
1,-202.4318123236251,28.948848868453467,1
1,96.60784830847126,100.71175932819875,1
1,183.4880126292149,4.920337006186713,-1
1,-188.3367455014703,-133.70046504548122,-1
1,-82.81729779478724,-67.41477022086866,-1
1,2.0615086013883683,-177.43978902604374,-1
1,121.89239861241185,188.8090520980553,1
1,-204.2478381163297,62.72721214910558,1
1,-59.322907318844756,-190.64285460213515,-1
1,30.38424763513956,-207.9453663743428,-1
1,91.16060992115689,-119.61249882460012,-1
1,135.87354933386695,232.85792624872062,1
1,45.83604743328999,6.349940175142933,-1
1,69.17528956100955,-167.12733629174107,-1
1,57.230143135694675,201.201299404309,1
1,179.0386608908621,-22.50601953140719,-1
1,214.7374875259964,-108.6916990259887,-1
1,-193.29662519300177,138.41398758892433,1
1,153.88934247228264,-35.51071001807804,-1
1,-36.80662950274305,218.44249826854661,1
1,-153.22809323798805,95.58758516288094,1
1,-160.8591791113036,-104.75472490765313,-1
1,99.55397066117939,-18.278570713815213,-1
1,-189.03852466543293,157.64821020467951,1
1,64.423681113859,-131.38505624562725,-1
1,13.640464811591755,-93.23185562817088,-1
1,-192.68458235600446,-8.99861462928132,1
1,50.59008811853465,25.850938443382404,-1
1,92.36951266237173,135.9090683431657,1
1,-214.93730839861098,-236.22739161996702,-1
1,193.32246454435472,134.25538567768433,1
1,219.23445054418642,-156.75057437669483,-1
1,-237.49859708290134,198.79045921804067,1
1,-87.30415526735425,-205.08608260267053,-1
1,-139.98012521556115,82.57340604560841,1
1,142.0730674639425,-67.987787987498,-1
1,89.52102150175796,-175.00437965744587,-1
1,3.5146610823654783,-227.9121412139554,-1
1,177.3477455166393,-30.778877804012836,-1
1,223.97259055484898,-142.3450210249528,-1
1,-154.2646968461719,138.75396523074988,1
1,9.330781738239693,171.34307034107718,1
1,-67.82764455209588,-179.96625784541192,-1
1,192.84307168135615,125.5719587596194,1
1,102.44667007927217,-94.13793032037421,-1
1,91.23242543492233,-84.13108826290983,-1
1,-166.56437971754656,-141.9056905342127,-1
1,-164.0220888601766,-4.082993287372716,1
1,2.693377008094302,141.29528036854583,1
1,-239.04762367889825,-236.8846432955,-1
1,-78.83981029975916,-231.73394368380573,-1
1,-133.4860170226418,-125.93395937823738,-1
1,-121.47994831740678,43.77344316844727,1
1,38.97323254179895,223.3243991794534,1
1,-33.348800466182325,-80.01865235206353,-1
1,157.05166351832065,-156.85853307206344,-1
1,-223.18783988408103,165.1762050108992,1
1,129.66987048862381,31.02526823830317,-1
1,188.7784231722673,200.07166847364317,1
1,-179.91128921548153,167.89051471773269,1
1,-48.33506777398139,-78.69616758938562,-1
1,-171.60074802285948,45.72403494716724,1
1,-39.63388221043985,-81.94762700888748,-1
1,112.54209769798717,-170.9308062590572,-1
1,-28.369964800046944,-104.46516084054946,-1
1,-208.76135211394947,43.724127633182206,1
1,41.72176640842281,-40.52227999414143,-1
1,-160.99259873515877,56.75037801714757,1
1,153.82953449613842,-206.56404979280623,-1
1,-177.0338567042175,-44.464093324707534,1
1,248.38646670011605,211.3066762809155,1
1,20.154019136966156,-194.1135171344009,-1
1,-179.99054162620178,241.68584075612108,1
1,109.22188904727489,1.9848600573142505,-1
1,-6.865966004284957,100.14247594077165,1
1,119.36874716966366,-120.52142282691108,-1
1,117.40134700140146,240.97539774351702,1
