x,y,class
236.44842091434214,-180.79199586508508,0
-99.112828069719,128.60439153006598,0
196.969875367859,174.05893183420505,0
100.34413061888898,-72.87172654312707,0
-131.76042528111776,-207.46872285143064,0
189.14763085698638,226.40271164952395,0
3.57241034740602,-90.30764556914784,0
216.74032711596868,-78.78557499387634,0
53.28494687670235,-90.33772837983278,0
81.79925194470377,241.20640018820484,0
73.18491092353526,42.511860176163964,0
134.7019994942254,-16.866841263926347,0
-239.45089538249525,-240.18076186772336,0
-213.19598154044706,182.88884645798584,0
-245.7913732677366,242.85480953090325,0
-233.43358056981916,-78.99779675344669,0
-4.760068432747573,-131.6670603401427,0
225.32759100945202,-209.42417881432135,0
237.56255707483598,215.35643114154567,0
158.14041542483488,-83.67075064705531,0
28.081819122273373,98.07178412762534,0
203.33601651447435,87.1116233779976,0
-79.34703277017118,59.18371510930206,0
-111.57163552307574,-70.63534418653182,0
40.22245532609384,201.83296920630073,0
-218.927012393608,-212.52279185219703,0
173.20990327315553,-74.51578051839198,0
-98.44383621616143,-112.36339158063419,0
-128.01623405024776,171.93605811439608,0
135.89652926458143,222.22171818271863,0
-199.42890584218708,-144.36227501625137,0
18.23445706995318,243.73136804399297,0
3.0178438633515725,244.35533539051625,0
-14.735031485233804,-160.99099846168428,0
32.76546300647436,-106.8542795830466,0
-45.599625567492524,15.798652589131223,1
-193.32603006469085,58.46062884641469,0
-22.94126798965084,33.9415690677593,1
-16.45644244638055,-227.3334288280816,0
-44.72049263873291,204.3060922203881,0
-182.22634057968207,171.28506871808673,0
-88.5578251017844,-246.91877617155222,0
123.99242022279157,-149.68704672742433,0
137.9136012762471,235.44728845647074,0
-189.71891651814605,-184.1033587979619,0
122.22734430022058,21.974178367699494,0
103.21890105509556,135.43372443816384,0
6.842483105363044,-80.45515604518638,0
178.64432148073257,95.15323593621378,0
245.41242625918824,129.17560288318094,0
-146.2607138410567,-97.86277633736978,0
-4.17540872311011,229.70969708047357,0
194.87121568686928,135.28698320132992,0
162.89155448021256,114.05574351761851,0
143.38368447506787,123.65095298909375,0
-167.39788269218786,84.29385470660867,0
-191.50516876797852,-38.100427267829815,0
-133.06787584615864,148.11793913097807,0
-159.78073769167338,24.37690503895476,0
-167.65436939214106,67.87584072625731,0
201.31673618106402,207.90467418812403,0
-207.38262917237776,195.69982030521447,0
50.39232010362298,-65.62038311206027,0
-54.52694003839542,156.1100868883102,0
244.14493120254014,-58.045916806782,0
210.71819248343627,-239.87831902327434,0
-49.07000065890443,197.3982569628136,0
-91.74160254007464,-11.245322799188983,0
-95.09706821218077,-81.53444058644322,0
230.2103323872796,-235.06369062292725,0
-133.13824146108155,11.384423047328085,0
-114.83280607020814,-218.89036008989376,0
-89.3404173158005,197.38163459756856,0
-55.63917140065095,214.81456832722063,0
235.4233226841775,-38.63629602610979,0
212.976413870057,-1.6711084246005612,0
174.11671345564474,117.88216065036193,0
196.07559344448043,115.92700667758567,0
213.05577733448854,-170.54910350597547,0
79.11979483313479,3.42317145814215,0
-157.5028201503991,7.819507275448586,0
-165.22560381331726,109.55949780030619,0
-98.50845231453792,-31.33266715259242,0
-126.52545427249423,-116.87606768481672,0
39.156419152146555,235.93366880210942,0
-225.63171957475976,-222.73184792036642,0
225.01750165361744,239.11182461540494,0
189.53911733037285,95.65411721487413,0
70.5599948338135,-200.44168687053394,0
-233.2156753478038,-125.70701346051466,0
-2.952436293982828,-22.198537133859787,1
-152.01959264527193,-200.19918750546782,0
-56.894159359056516,209.04631590598115,0
163.05867512344872,239.21715072214045,0
-128.14148423022309,-155.1140922241961,0
-61.302525772425554,-184.79964686568297,0
245.1740840205058,190.30521448245054,0
59.20239820362957,-39.458690782920854,0
-216.3215311650951,188.84447888187225,0
-88.88409034604987,-166.93318914860666,0
-217.30269170425575,47.2942654054188,0
118.69256714884779,-16.860703208470596,0
-82.46395694591956,-131.2396708042558,0
-236.56849354251247,80.53477664528344,0
-168.2683243886159,215.70923342818276,0
-0.5637946779837364,-241.48666557044578,0
6.78113676921447,203.1197964436215,0
-108.5724379381164,-9.174718922673236,0
54.069466531037506,-45.90054659419596,0
218.48950101859663,-7.1484201820709075,0
-8.041074927571344,-217.12976500370655,0
-102.52581968538061,-194.1476756859274,0
-238.37548288901917,51.0917976264094,0
-71.77483966308412,182.55754299573096,0
186.68442245275935,-175.0597605885484,0
-234.89667447347517,183.14915781193537,0
-47.25525269820906,144.1687842345131,0
199.62495606933578,-5.119796078787203,0
211.48363328233086,-56.86468273173196,0
-41.16702367847324,-7.243321093486031,1
-189.52990303295053,196.485088656833,0
-176.6591847125062,224.111569789288,0
-38.17244282093739,-40.4493176942068,1
223.864879262106,-54.726676912578256,0
46.19226880236073,127.05704783218334,0
-244.0999785829773,-218.03468648843776,0
-238.79462776265703,-93.03728690511721,0
4.055494067587205,-9.311350475466838,1
87.04838095787608,-215.66029564697857,0
-237.87336972923805,-159.43860111833823,0
144.30513493892187,-113.82177320899316,0
-95.12089347484121,-37.851571760892114,0
20.86141009860927,-77.42850561395963,0
216.5872020756583,210.71049000040603,0
69.49415906641292,-17.83604666806758,0
-248.70765705224917,17.090044740578662,0
-118.12814176290198,34.9464257245524,0
-7.530631208995175,-217.7361627565416,0
-109.71149380656752,-184.4486707324607,0
129.99863314281066,-133.8142928500386,0
48.8908139948519,-51.09222949044977,0
-184.09964024005802,143.40830680849564,0
138.43938456674687,-44.02452510756393,0
44.59821740705786,-212.85943647372662,0
164.23210553271537,-125.62385548741572,0
221.42987649777973,104.82855954542111,0
134.45505257321628,126.56367542858374,0
-244.2712170949841,129.79303897565842,0
140.36471108085448,177.72834631583686,0
-87.48160681872398,-242.51578270135303,0
36.556431520471676,-167.45382382307668,0
83.68412563937687,-64.09721121019314,0
-230.45919321057178,-76.314419183446,0
196.69960840270807,40.01366666370842,0
-64.18915890529075,35.04259307401611,0
169.19867667447653,100.49551458518613,0
-6.7400547772899415,-241.16920828897858,0
-125.99251557461416,13.243838379953786,0
-115.46664358098997,219.5172657428854,0
-193.75047586216914,-167.76070135293614,0
-91.77849801040296,128.23436053827146,0
189.90196139866543,-23.115453883474515,0
213.72670585920616,37.40310376321594,0
224.7671715506791,181.16380010787725,0
-28.88208782838319,144.37815187140507,0
61.652408714413696,43.055992237125224,0
29.875963659961144,193.62059342090362,0
116.37649735895855,-136.15199879042177,0
39.11318008940265,229.54663108844568,0
-113.9838705267222,-184.34239840522582,0
149.52161312280958,216.4683470591209,0
-32.67480977346327,132.84870240078618,0
153.48107451052306,18.742891880453612,0
153.38029037230723,102.1314901476041,0
15.595885874179885,-20.774111327165883,1
122.04987754263374,28.507243475549956,0
134.06476283080826,194.65976499457594,0
26.90822019153694,-116.20558463426383,0
233.69493617944624,-235.6841972764081,0
238.62470819479478,-22.018520741397083,0
-155.69015287922588,-19.088621796330415,0
161.53862724546167,100.66272407548331,0
-84.16675473670816,-77.1843575871184,0
184.73638785316308,-1.990624543235839,0
75.37980941013694,-67.89583724219682,0
238.3488778325932,-207.28920214938086,0
24.885894611267588,137.95605393890185,0
-130.60276809209248,-182.39205309898327,0
134.53660366628117,-57.659037986866934,0
142.96674698092045,194.68518399474203,0
173.50405127244028,88.21899319495748,0
-49.4267979803773,-80.98155417889103,0
17.874349255713355,188.10846621787294,0
155.68921757802804,-76.02049160274109,0
-63.818715764405454,-187.0673315446793,0
-66.80413026903958,-39.134512181281565,0
174.35905040458965,232.13525455590445,0
85.26150672133105,66.30373882959049,0
-174.3679695501396,182.34144129924465,0
-60.19884200047619,200.98620738228993,0
125.67929720235503,230.19531299424284,0
32.16610417362551,-25.663973377270764,1
131.22584083050822,85.69726184888634,0
78.37396922082257,-30.913781671395924,0
-104.00154882570544,-135.81163348754387,0
-181.948613492805,15.414917202783386,0
21.524702232783284,160.8806166886049,0
198.81742364950452,84.27696880082271,0
55.35928028487689,-239.59672237019203,0
-183.03600512457623,62.21255630878619,0
213.3742786267627,-161.83285890130495,0
-131.13242430037468,-214.80880294340932,0
221.8202792570333,-164.48430974710843,0
-52.619818429937624,-43.50287066630298,0
-125.48305716822661,246.429701047293,0
101.82669291056828,-84.56652087270317,0
-5.366915385264861,5.883659936925852,1
132.519709907734,-180.125832398684,0
-188.86196308212445,-169.33138041861736,0
199.76361672282127,-108.36297141007134,0
-7.465583368493952,-96.05041324184677,0
75.54910051114359,-145.29031473749887,0
-222.30139068018696,218.73803419631093,0
177.6641699498407,-135.65370505005387,0
121.35495732237621,-219.1714004068096,0
218.3005170481996,-159.048561122686,0
172.08296193815778,-36.08719723024157,0
-229.48864918535662,-136.45032875204373,0
-162.8292304164688,36.26618038379854,0
62.09836770092426,-167.4134857072945,0
-102.91416356804496,-79.07646405778868,0
68.27227008268045,-169.93680101420887,0
60.913518253512564,-73.12160699649695,0
249.76150116612132,234.12179165569796,0
-195.96183001693973,3.527573113523971,0
-209.30225290435573,210.15251375891557,0
-215.52135661333466,218.89746271060704,0
-16.09970155044755,102.88376766148178,0
-7.763945035374519,19.794595570811964,1
34.502160538474755,246.047365378395,0
188.72124626933248,130.70769036056265,0
118.00462173147889,-208.8176981614241,0
-20.406196375621363,-207.35447761479543,0
-50.877315173145575,-203.4545231679234,0
-88.76239085965088,21.67253814496911,0
-65.22409246926381,-198.4470943895201,0
-129.51007505264317,-21.245811803018142,0
189.22091420860374,-110.30161058960897,0
132.11515726843044,12.577542505970086,0
173.21618587158537,166.60143310535574,0
150.41435116798732,38.563029296513776,0
3.565286621815204,-129.91216501163456,0
202.8143725103115,152.55630183351207,0
188.68669975326867,-168.19394658397806,0
12.064222987643404,238.60755286261048,0
133.61891041480885,-31.26693296535521,0
200.06124214792192,-79.48560185431768,0
119.75328788523035,-109.34885799461998,0
128.9262949574064,-76.85110876828833,0
39.60111082308674,105.86933356288012,0
107.07599361580623,22.579759562748563,0
57.55561916353986,198.14295998978736,0
39.82232857230554,5.142870421518069,1
-221.28217218540425,-205.45038988972016,0
235.2685448588112,-19.78803230365449,0
-133.48375887241664,-27.57533027312732,0
-31.95075444201862,-208.8299204387667,0
38.113858897801265,-170.30675069905294,0
-3.318797620873738,11.16100145846849,1
-34.21374903542889,180.21701002474464,0
21.631229640752167,-196.69062573425606,0
-44.520456099408364,200.44018225404585,0
102.60291415584237,33.58231475018658,0
153.88782558164672,-246.60538356207363,0
124.10575854418795,-52.1555566083492,0
220.13350922255876,-150.90284062809422,0
132.3882642187,-31.695515672604643,0
-249.46327712597,43.20167477459597,0
89.4107121062998,-194.34306279468166,0
167.61148930530163,141.1209238672501,0
-141.96772970176892,104.55191807260371,0
-178.23816458726054,84.63712520970103,0
64.67353512240118,26.513540093723407,0
-129.97016371832217,-17.892622628901393,0
-80.64464181694535,-44.220144957895656,0
96.504661870326,-87.3345877582945,0
-8.875491827362424,-162.14581062334958,0
43.37352620753643,23.007432757457593,1
128.1637579564018,-11.836466675113286,0
114.68718661717418,220.54647349667766,0
-168.26996647825763,71.59193970160266,0
137.70562395947803,-79.6192411128475,0
26.23816113552732,-89.42493212511593,0
-206.1768780983926,83.34760646419056,0
-77.98176169816966,-176.10592774546885,0
222.65401109476335,201.328368954645,0
-237.04058330186905,-236.01305421041886,0
233.84121467811156,28.722966779678984,0
23.439564681788397,0.9279481284709163,1
131.59016675242208,-14.79936037994733,0
2.6866137165221744,-160.6904850948263,0
39.472102841543574,6.218925926131988,1
146.81979279911155,-195.43436410086596,0
-84.57079678681939,-1.806879361261167,0
-241.6010774268016,-241.69464220337917,0
-169.12824091707674,-241.20921548866386,0
-43.593621313473164,-177.43614023948192,0
-210.14181143364573,-100.66773337099661,0
36.843115645762566,60.37621341348563,0
-55.70879782832611,-109.56949392317438,0
-137.4496706220698,164.16169596918843,0
-65.12587735299198,204.02646269315977,0
-113.53726243760431,-175.9643549703962,0
119.80777805583216,214.06602631412431,0
-213.39788301601902,56.61418415078532,0
48.36070039730589,249.66775057218013,0
-197.9463712664311,157.07978001468098,0
-244.67212671852545,-209.72994390590188,0
-231.94530843224027,-139.16197951344998,0
151.02713606713655,-26.690389646861547,0
-69.29951869243624,-106.36387920666556,0
215.31384699056633,230.1868865277874,0
-243.25901834766123,69.90653003552762,0
129.3469051718369,104.34045211555372,0
152.4432530711926,-70.15707968019674,0
122.30312742279449,-89.11602014609937,0
-1.5148442732097465,-178.6341377149127,0
75.46020485979739,-33.937647962690505,0
3.2465874806968316,7.978388779858392,1
147.8220886818492,147.35427135174695,0
114.34145911384672,121.83509177713705,0
24.791245581744704,18.66901355255294,1
189.9475400594095,191.6167417012643,0
61.91390626202224,-133.44952374384212,0
115.87211940342746,-15.451432667734508,0
83.09570036907962,91.09635905308744,0
-56.69288531989082,18.25865293015289,0
153.84090623906093,-166.97009641186798,0
35.643628181000736,-69.247467284773,0
-151.53189142912282,100.29910704826591,0
17.59610858535234,167.6789391262031,0
-201.21838433974105,-26.445674916073244,0
235.01519895445097,-65.15140010253623,0
-61.19301766836753,-220.12760865255177,0
-249.79908034479786,139.22097076724987,0
82.28003171515303,134.81086421620773,0
94.41141871778149,-210.41246101989998,0
-82.81292307914933,-196.91667368832455,0
209.8669577725936,4.745336894704138,0
-87.39255030141302,89.45873099186957,0
-52.12360599134007,58.959041489357446,0
184.65893646228494,75.44323274176566,0
-83.55482576092987,-16.019388253066325,0
108.26918842172,175.06184012623527,0
-160.887369276043,3.5835356711835686,0
-42.74796816633898,-44.038567969212124,1
-218.8152609597619,190.49752319641158,0
58.94658860867776,-170.09578633307487,0
212.14296316528157,-217.4772206489789,0
87.51601692521672,123.6835328111543,0
-44.68799937494677,-49.60985547185598,1
-56.30673232417604,-222.53651709201665,0
144.37478607664292,-85.89855866016026,0
53.03144070328858,-142.24660675595965,0
-74.36020873973621,-139.2894382131837,0
-7.977545279464863,-230.85396363188121,0
134.1580181027689,157.5251850432009,0
-184.00300993542595,-47.032017901834934,0
132.11665231338804,-46.89078741465684,0
-126.52706549228881,-17.108773577265765,0
176.24694751499908,151.94569879529064,0
84.37128580823435,175.327746580623,0
102.84266240426109,162.41973560190098,0
86.58774830998465,165.90482838918012,0
-112.3432630950808,-119.14427066066375,0
-223.13936459094546,-90.42925900663695,0
215.93075229110934,95.6741544095504,0
-120.34173307339114,76.1705311804809,0
-134.61060525129665,139.33899346164395,0
109.88288390113792,-146.73476565557652,0
219.65497712192894,46.839749795450075,0
51.54228746813385,188.7749649508312,0
170.34460409281496,-195.09138768777956,0
-39.27669472157487,128.7544931132395,0
2.9501727728235494,-112.8955238280459,0
238.286986816747,244.46719240065795,0
-131.18623182061123,-17.55067903734698,0
65.0497799912535,27.144617902312007,0
74.63002994750946,-3.7768812850127915,0
-14.267844670669547,-179.74303226960745,0
234.53584483962874,112.16481989137435,0
-151.9389995995536,-51.24673975579253,0
-44.31036561239509,-139.193477405561,0
-148.67639174872278,-39.93026488574387,0
204.17093772047087,207.47029130068853,0
243.85446595179008,62.9339368372448,0
20.337597802115056,-98.00014526761146,0
-158.591751240715,-249.6480302347396,0
-81.59404703615536,-173.67003957001322,0
-80.66676672281153,103.21316829421744,0
71.36673534025493,162.72715080672475,0
10.816065431274126,60.54650274203499,0
106.3855527777394,-225.82904740519672,0
185.20687498466737,-9.413496683952985,0
-15.651344266731769,176.64804510254868,0
-193.96312260515657,47.020553889043526,0
-30.00023999072954,-72.99329707984981,0
160.9702550576883,163.3259961054785,0
-90.55850810727506,-176.8155161902958,0
213.78715402300259,-130.69908740915253,0
-112.35587687298249,-78.12238366327546,0
-164.96215559029463,-88.452392249806,0
40.66305571886858,-137.26449942314972,0
11.240768232660571,-207.70801970476055,0
134.68765668570234,199.41241196635906,0
-212.66196441640722,-97.7464228096201,0
240.60005151937844,-8.905527388275317,0
226.82498382037306,-69.93763947270443,0
-159.65813373693294,-39.191343071363406,0
-245.6437663137624,-57.42123048533753,0
-39.51165589407174,88.38284980853552,0
53.073034570479194,-180.1434100644908,0
-62.673306275088834,76.08933726830065,0
-69.39407848650714,174.65153455129342,0
20.192694024613957,-171.57461661896866,0
-107.76694129000043,-184.39197414584083,0
178.4695278953704,10.748330686465295,0
-124.46730319808974,-109.99217574493125,0
-170.98834722157773,58.72707551346002,0
44.596658845480135,-175.7090676105604,0
33.155341451989216,29.533100409738267,1
5.2185115433644,-54.34350047203495,0
-228.39388972824082,239.37862082640328,0
126.78482302894173,138.30263767818548,0
107.48374193560124,9.176588125301805,0
-247.77364991496003,217.79338871433526,0
-205.0033169297579,-19.140445024774237,0
-205.0639174248316,-121.44956129646744,0
20.715174535886035,129.40893817100113,0
191.17347134514824,153.83110888146786,0
163.60522139995805,-182.57111150663525,0
-225.80190574510254,131.71275156856348,0
-174.67998236965477,-231.09684590634228,0
-244.18546784062033,98.53358454266288,0
-182.93680965590426,214.8693981694292,0
-153.48603098999962,151.17403985006615,0
-239.93762880860535,144.17424718491213,0
-170.1195494903546,-214.02695899103003,0
-94.84543149965242,150.85409810257306,0
139.3322496776072,-91.12887091947326,0
180.24833062152317,54.99371081088037,0
50.70069545250783,-241.25976287229622,0
-65.98628106040451,213.6586629330456,0
67.3014186790017,190.8449734701341,0
-103.61232780246925,212.86870647264533,0
-88.14707124464249,84.95828994979854,0
167.78633957716022,84.30962805550098,0
-219.58819550835096,-106.35693260459556,0
-10.501980688789104,166.87734018375681,0
-156.14232567148406,-161.6139807772956,0
79.09201365712812,50.80608748743367,0
-96.65292523952428,11.234414855165085,0
148.79171182244363,41.92800267819234,0
-204.7059509558145,7.767891795570904,0
63.90117494235426,43.25284260440321,0
84.11844515614979,72.89780480957512,0
80.26479579872466,-70.87927383379295,0
153.2738470578235,-160.24757597886264,0
70.97424018955729,152.66782277879105,0
148.91909588343145,236.0590826114555,0
147.52413235825173,19.087216352931023,0
60.02062994426865,-229.79201518381237,0
219.09345606813434,202.49808026616898,0
-35.87830941245184,122.12539194743681,0
-25.508058044018497,205.1171450343071,0
-60.410544322924636,85.1761451486255,0
132.10733404276493,-198.87234871287845,0
64.46705903348226,-150.44689893049986,0
-181.06365430436367,215.02774847676568,0
106.3060299420215,-144.13027709261212,0
-72.23259600307057,180.31193253266184,0
-89.9597743986073,50.28406571568797,0
216.77207557734522,-2.1663626834893535,0
-23.29099963668051,-139.44492929813816,0
173.58730429025093,80.77284396269908,0
-194.59125345085926,-112.24010541291196,0
-166.42479803261756,-97.38099615803424,0
99.09141839617286,-10.41813555615252,0
-122.93742105453265,-171.34275374670608,0
-86.04889972737206,-56.322237414373035,0
83.53184426638887,-70.04545858459437,0
12.561485940845728,209.50313736428183,0
62.200041004982495,-2.844767972226208,0
-43.79901473748504,106.58840858568004,0
-12.616336835899745,-177.3252566555634,0
-238.32969477788617,76.01265924922416,0
41.345279221097485,-140.2198326814384,0
-199.56066960775883,31.746298933329626,0
-95.34777803925127,229.73776474990495,0
190.26175831062585,-187.86029370270452,0
62.032985612270124,-11.820190998784284,0
-209.1961858383636,-172.47205958442095,0
-248.5696746129641,14.076076787432555,0
-224.0725577257308,212.79696187980545,0
31.501927020296307,-52.05826156810562,0
243.14451757204228,-110.5864580724132,0
128.05481496722314,171.70658063637507,0
227.7855462071043,222.55468146080733,0
182.98014313155562,3.3256383604941107,0
-244.77961977415197,91.75977074171755,0
126.79447437840088,119.35055645136197,0
-205.17692176343326,-77.06179621104508,0
183.3381849258884,141.41210719429534,0
192.87116245254776,101.33741524522856,0
-167.5397716698222,-63.92301976653269,0
134.70017857303912,54.024716640421275,0
-89.23451319764959,-225.0353875235747,0
-98.33212446132694,-107.09687080431758,0
7.8218936788190945,153.42478663442046,0
56.17152215034304,12.988559658528118,0
166.4989270163565,25.208947354780207,0
62.01346114137067,167.16568438293916,0
-248.68084566308772,-207.8690183502034,0
98.70016459746557,202.01969254286308,0
213.59905750515003,-198.5395386311789,0
24.553423075243643,135.3585841657423,0
-100.57871209594254,-115.35612655404009,0
-231.73371447151115,142.81049509519323,0
181.4192347369259,-4.5468527648615975,0
249.36626715897506,151.37787902425873,0
185.87000789616172,103.1930583914658,0
-90.5036099806093,97.76599896643796,0
36.06011030585279,203.26264696106995,0
-174.5180406157508,159.15076899195543,0
42.354726957643834,-207.3790146984193,0
-99.3282263962173,-123.25993120892397,0
-147.3378582022732,-179.44353648280986,0
1.5100158075680952,123.47698639512578,0
209.9022390442919,186.45475836645682,0
-20.424320174092514,7.422704870520022,1
28.070478830805655,141.81688847992814,0
185.59915423040223,206.73468555848126,0
-235.99406848519433,-26.09237031819751,0
-138.1671452658427,-239.56049435284808,0
-21.227654204247983,-76.34697086385773,0
142.69316408987402,248.53890489098217,0
-176.3309622945473,232.26126366698168,0
-58.39744921433703,-213.5182768594487,0
61.65951106633412,214.93191168588504,0
-57.26817280413394,141.1908117535121,0
-214.1855588355581,-199.76370648254795,0
-199.81848994325335,-56.17242463668893,0
74.5272906477345,-223.07000166834555,0
-54.00521609573127,25.964841489036132,0
-67.44202963740236,35.259505965865,0
115.6938257850681,124.30807243649724,0
141.71782809965924,-192.312797777713,0
165.93714504281132,-25.358368864465177,0
213.13125282141368,-70.77993904186863,0
73.8852499392583,168.55970361476898,0
144.7105923093916,-44.65343943665718,0
-41.0254797719397,-223.18878190744923,0
-19.941843811121174,98.63182064488927,0
-28.209230559060217,89.09864039780723,0
114.31787819181358,-162.4763367753559,0
226.5735948702614,4.704645400813774,0
-236.98862337882233,99.35125475318165,0
105.00593238837979,81.33827513706876,0
127.69976669710286,-185.04947162643882,0
168.2658738313154,-153.76223126515214,0
20.624314911432293,-34.532152930113085,1
-136.082582165032,61.31866779756143,0
153.90857998583238,-50.426819167677536,0
126.29084081521955,76.43596517884214,0
237.66715129410125,172.46784019467265,0
226.0902858981716,111.78123317772702,0
8.58918140349914,246.79874496298436,0
-139.42188343220008,-2.7464174540332067,0
-141.032715923377,-221.7730856635756,0
246.48407968655852,93.28878668723564,0
110.82763048653158,-12.390727543056045,0
-205.73602006161795,-219.65576604309828,0
216.1650879699386,-84.34029434584434,0
-46.52369674140229,230.30342867982495,0
28.68424228802934,-241.10275460620346,0
-168.25779344025278,-110.94230488579015,0
82.52690207255307,-155.18302372445237,0
-218.39786985984432,-139.05474659505379,0
34.518878785541176,67.09263892864686,0
14.50613444407287,-117.2170203619412,0
-207.56566228292266,53.94749983611359,0
37.5515669632469,160.60770092981915,0
212.43040960481233,144.84812409439547,0
-111.69447039312553,-130.8957260686838,0
-154.95386018154113,77.91019024152456,0
-78.01795337465879,150.3126468832703,0
63.07286588980082,238.51813518719968,0
-65.70417179899712,44.27233563895135,0
-183.18804826316938,235.04202464388385,0
23.398994239890897,-76.59159332851311,0
73.11647272282988,-225.9110186057543,0
200.44962916583535,-234.3010107262355,0
-139.9232739626031,142.82264655427235,0
-144.90529281729914,-175.38406373834232,0
-132.04071883042025,-63.1054143163432,0
227.40015514195852,-127.52984277609237,0
-248.67262956554924,-38.52198099926025,0
216.44158530816338,-235.1784753636282,0
235.13777763572034,74.47511901808429,0
169.55083772602921,144.42767927184474,0
27.981475375477828,229.07442241162784,0
-10.414213229691484,-3.1698925288444855,1
-161.60984992111287,178.89458538050576,0
-2.9822290375990974,-245.38753967124129,0
65.45648350675714,226.61871898120972,0
-151.03010562355985,-49.320188024041585,0
-148.73948320437435,-36.246685828158945,0
-27.566625151569838,152.20344507049867,0
170.27389905670407,87.60991201938845,0
-3.2010884243292708,39.2051689785755,1
-140.21901698899725,-15.091457055472148,0
-80.13395710002285,245.821047718158,0
-176.0703790715999,-100.92264057078282,0
-190.9078757052512,-172.26727364593057,0
-110.847727066555,240.86478717461137,0
-15.498970652255252,-199.7488382765464,0
117.93035974544381,-93.6848903584968,0
99.56326817933137,-121.07383264293946,0
248.8438787104605,7.707013016402527,0
34.840858770939064,-136.25513598670045,0
-79.5451429706574,-172.6669617370506,0
-38.11906168686491,-67.20029499433232,0
-244.00413719062385,229.98740038970618,0
-82.86405762421245,-62.32379525657478,0
118.83364080274629,37.01626966584388,0
152.2957657129054,201.01414931991866,0
-240.48688122109746,114.57615529950351,0
236.72398911742545,16.720565066886536,0
125.39845590651436,-236.16913414875233,0
-166.95406033461552,7.018217515250569,0
57.92281810773477,-55.317621068004655,0
-222.41693297484588,-142.95414604101393,0
-160.99898213142603,-134.66043548095047,0
227.48208576215671,-235.80688602301004,0
-1.9998449993929341,-52.93428457702737,0
-184.3497867994049,-128.21277742526271,0
-119.8824402102311,-30.361479773323538,0
0.33730058743191194,0.47565778876273157,1
228.19940364283485,-198.17476998064785,0
-88.41760623091886,-168.69660322183822,0
217.09189305886463,-181.96037892360528,0
-43.857358037738436,-180.54987803654961,0
131.38495118515897,-143.96788139987643,0
35.845094497798414,-26.873952453925995,1
28.789044294993175,245.50873225420173,0
-29.44156847492556,139.21904565209667,0
-156.18586096646635,-223.01831733472093,0
-142.45106118607976,-3.318739966087662,0
184.37049159123995,71.66589419291944,0
-162.27228784363362,-58.80265630021293,0
26.823447985247356,-191.31916438669555,0
16.605110278549887,-7.765289773372103,1
-95.20258268519527,30.497656859290373,0
-121.5639466005754,-246.40968803935093,0
-151.14972324102027,156.6965292281601,0
-194.297923537337,-218.0912660587594,0
178.96144579612286,-116.93931001489273,0
61.76747909648094,-75.80200785572356,0
166.96524678939903,91.05653357996982,0
64.8138487601172,-244.04274194222424,0
99.80697723973424,-55.334800460559165,0
-245.1445598260256,67.80153365240847,0
-205.5275060471568,117.42577223112409,0
-188.47660654346672,15.207753639889916,0
59.4102541880535,225.36226522223183,0
63.94097497842745,102.11398727736372,0
100.64364272412087,112.107280313736,0
-75.20652303911024,-231.92471505436268,0
-169.41926709661664,-130.81691021283626,0
